Client;signaleringid;indicatorid;waarde;argument;naam;gewicht;eindresultaat;succes;toelichting;Datasource1;Interface1;Time;Year;Quarter;Month;MonthName;Week;WeekDay;DayMonth;DayYear;TimeJS;YearWeek;eindargumentatie;MS;Oncology;CV;PAH;signalering_eindresultaat
4991;814000;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;18.05.2014 10:15;2014;2;5;May;20;Sunday;18;138;1400408146;2014.2;CSR;;;;Damage;2
4995;814016;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;18.05.2014 11:54;2014;2;5;May;20;Sunday;18;138;1400414075;2014.2;CSR;;;;Damage;72
4998;814020;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;18.05.2014 12:25;2014;2;5;May;20;Sunday;18;138;1400415928;2014.2;Other;;;;Damage;3
5000;814041;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;18.05.2014 14:04;2014;2;5;May;20;Sunday;18;138;1400421857;2014.2;Other;;;;Damage;106
5003;814173;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_z;RServe interface;19.05.2014 09:52;2014;2;5;May;20;Monday;19;139;1400493160;2014.2;CSR;;;;Damage;8
5004;814269;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;19.05.2014 13:10;2014;2;5;May;20;Monday;19;139;1400505002;2014.2;CSR;;;;Damage;1
5010;814302;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;19.05.2014 14:22;2014;2;5;May;20;Monday;19;139;1400509327;2014.2;CSR;;;;Damage;132
5011;814326;505;100;Outsourced;CRO 2;1;1;NULL;NULL;claim_history;RServe interface;19.05.2014 15:10;2014;2;5;May;20;Monday;19;139;1400512217;2014.2;CSR;;;;Damage;1
5012;814338;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;19.05.2014 15:25;2014;2;5;May;20;Monday;19;139;1400513130;2014.2;CSR;;;;Damage;1
5025;815260;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;19.05.2014 17:18;2014;2;5;May;20;Monday;19;139;1400519925;2014.2;Other;;;;Damage;102
5036;815910;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;19.05.2014 21:15;2014;2;5;May;20;Monday;19;139;1400534154;2014.2;Other;;;;Damage;1
5037;816162;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;20.05.2014 15:47;2014;2;5;May;21;Tuesday;20;140;1400600878;2014.21;CSR;;;;Damage;1
5039;816165;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;20.05.2014 16:02;2014;2;5;May;21;Tuesday;20;140;1400601743;2014.21;CSR;;;;Damage;2
5041;816188;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;20.05.2014 16:47;2014;2;5;May;21;Tuesday;20;140;1400604441;2014.21;CSR;;;;Damage;106
5045;816415;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;20.05.2014 17:04;2014;2;5;May;21;Tuesday;20;140;1400605499;2014.21;CSR;;;;Damage;3
5054;816654;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;20.05.2014 17:09;2014;2;5;May;21;Tuesday;20;140;1400605793;2014.21;CSR;;;;Damage;1
5085;817582;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;20.05.2014 19:02;2014;2;5;May;21;Tuesday;20;140;1400612556;2014.21;CSR;;;;Damage;106
5087;817660;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;20.05.2014 22:18;2014;2;5;May;21;Tuesday;20;140;1400624319;2014.21;CSR;;;;Damage;101
5088;817696;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;21.05.2014 08:30;2014;2;5;May;21;Wednesday;21;141;1400661002;2014.21;CSR;;;;Damage;1
5089;817714;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;21.05.2014 10:23;2014;2;5;May;21;Wednesday;21;141;1400667810;2014.21;CSR;;;;Damage;1
5090;817754;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;21.05.2014 11:40;2014;2;5;May;21;Wednesday;21;141;1400672420;2014.21;CSR;;;;Damage;1
5093;817760;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;21.05.2014 11:49;2014;2;5;May;21;Wednesday;21;141;1400672981;2014.21;Submission;;;;Damage;102
5095;817788;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;21.05.2014 13:08;2014;2;5;May;21;Wednesday;21;141;1400677737;2014.21;Submission;;;;Damage;1
5099;817807;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;21.05.2014 13:39;2014;2;5;May;21;Wednesday;21;141;1400679577;2014.21;Submission;;;;Damage;3
5101;817823;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;21.05.2014 14:01;2014;2;5;May;21;Wednesday;21;141;1400680893;2014.21;CSR;;;;Damage;101
5104;817840;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;21.05.2014 14:27;2014;2;5;May;21;Wednesday;21;141;1400682428;2014.21;Submission;;;;Damage;3
5127;818911;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;21.05.2014 18:21;2014;2;5;May;21;Wednesday;21;141;1400696519;2014.21;CSR;;;;Damage;106
5129;818950;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_z;RServe interface;21.05.2014 19:58;2014;2;5;May;21;Wednesday;21;141;1400702326;2014.21;CSR;;;;Damage;71
5130;819028;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;22.05.2014 09:06;2014;2;5;May;21;Thursday;22;142;1400749592;2014.21;CSR;;;;Damage;1
5134;819081;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;22.05.2014 11:45;2014;2;5;May;21;Thursday;22;142;1400759117;2014.21;CSR;;;;Damage;38
5136;819092;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;RServe interface;22.05.2014 12:10;2014;2;5;May;21;Thursday;22;142;1400760640;2014.21;CSR;;;;Damage;106
5138;819161;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;22.05.2014 14:11;2014;2;5;May;21;Thursday;22;142;1400767902;2014.21;CSR;;;;Damage;101
5141;819173;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;22.05.2014 14:24;2014;2;5;May;21;Thursday;22;142;1400768688;2014.21;CSR;;;;Damage;107
5143;819198;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;22.05.2014 15:06;2014;2;5;May;21;Thursday;22;142;1400771174;2014.21;Other;;;;Damage;106
5145;819238;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;22.05.2014 16:18;2014;2;5;May;21;Thursday;22;142;1400775487;2014.21;CSR;;;;Damage;6
5147;819249;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;22.05.2014 16:53;2014;2;5;May;21;Thursday;22;142;1400777591;2014.21;CSR;;;;Damage;101
5181;820290;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;22.05.2014 17:43;2014;2;5;May;21;Thursday;22;142;1400780625;2014.21;CSR;;;;Damage;76
5183;820297;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;22.05.2014 18:13;2014;2;5;May;21;Thursday;22;142;1400782415;2014.21;CSR;;;;Damage;6
5184;820304;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;22.05.2014 18:37;2014;2;5;May;21;Thursday;22;142;1400783840;2014.21;Other;;;;Damage;1
5185;820313;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;22.05.2014 18:51;2014;2;5;May;21;Thursday;22;142;1400784674;2014.21;Submission;;;;Damage;1
5188;820371;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_x;RServe interface;22.05.2014 20:52;2014;2;5;May;21;Thursday;22;142;1400791950;2014.21;CSR;;;;Damage;2
5191;820382;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;22.05.2014 21:26;2014;2;5;May;21;Thursday;22;142;1400793970;2014.21;CSR;;;;Damage;21
5192;820408;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;22.05.2014 22:17;2014;2;5;May;21;Thursday;22;142;1400797025;2014.21;Submission;;;;Damage;1
5193;820413;505;100;Outsourced;CRO 2;1;1;NULL;NULL;R_model;RServe interface;22.05.2014 22:30;2014;2;5;May;21;Thursday;22;142;1400797827;2014.21;CSR;;;;Damage;1
5197;820434;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;23.05.2014 00:06;2014;2;5;May;21;Friday;23;143;1400803586;2014.21;CSR;;;;Damage;53
5199;820464;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;23.05.2014 09:36;2014;2;5;May;21;Friday;23;143;1400837784;2014.21;CSR;;;;Damage;101
5201;820493;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;23.05.2014 10:27;2014;2;5;May;21;Friday;23;143;1400840843;2014.21;Other;;;;Damage;101
5204;820547;505;100;Outsourced;CRO 1;1;1;NULL;NULL;claim_history;RServe interface;23.05.2014 12:31;2014;2;5;May;21;Friday;23;143;1400848298;2014.21;CSR;;;;Damage;6
5206;820570;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;23.05.2014 13:30;2014;2;5;May;21;Friday;23;143;1400851816;2014.21;CSR;;;;Damage;101
5208;820624;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;23.05.2014 14:49;2014;2;5;May;21;Friday;23;143;1400856548;2014.21;Submission;;;;Damage;1
5210;820726;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;23.05.2014 16:56;2014;2;5;May;21;Friday;23;143;1400864170;2014.21;CSR;;;;Damage;71
5230;821976;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;23.05.2014 19:15;2014;2;5;May;21;Friday;23;143;1400872508;2014.21;CSR;;;;Damage;1
5232;822053;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;24.05.2014 01:19;2014;2;5;May;21;Saturday;24;144;1400894374;2014.21;CSR;;;;Damage;2
5235;822068;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;24.05.2014 09:46;2014;2;5;May;21;Saturday;24;144;1400924783;2014.21;Submission;;;;Damage;51
5237;822101;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;24.05.2014 11:02;2014;2;5;May;21;Saturday;24;144;1400929363;2014.21;CSR;;;;Damage;2
5240;822137;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;24.05.2014 12:22;2014;2;5;May;21;Saturday;24;144;1400934170;2014.21;CSR;;;;Damage;3
5243;822149;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;24.05.2014 12:58;2014;2;5;May;21;Saturday;24;144;1400936296;2014.21;Other;;;;Damage;111
5245;822170;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;24.05.2014 13:45;2014;2;5;May;21;Saturday;24;144;1400939106;2014.21;CSR;;;;Damage;101
5248;822184;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;24.05.2014 14:03;2014;2;5;May;21;Saturday;24;144;1400940199;2014.21;CSR;;;;Damage;106
5251;822268;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;24.05.2014 16:56;2014;2;5;May;21;Saturday;24;144;1400950604;2014.21;CSR;;;;Damage;26
5252;822358;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;24.05.2014 23:37;2014;2;5;May;21;Saturday;24;144;1400974657;2014.21;Other;;;;Damage;1
5256;822360;505;100;Outsourced;CRO 1;1;1;NULL;NULL;claim_history;RServe interface;24.05.2014 23:59;2014;2;5;May;21;Saturday;24;144;1400975949;2014.21;Submission;;;;Damage;46
5258;822412;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;25.05.2014 12:37;2014;2;5;May;21;Sunday;25;145;1401021451;2014.21;CSR;;;;Damage;6
5262;822423;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;25.05.2014 13:19;2014;2;5;May;21;Sunday;25;145;1401023978;2014.21;CSR;;;;Damage;37
5266;822450;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;25.05.2014 13:46;2014;2;5;May;21;Sunday;25;145;1401025583;2014.21;Other;;;;Damage;112
5269;822489;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;25.05.2014 16:20;2014;2;5;May;21;Sunday;25;145;1401034826;2014.21;CSR;;;;Damage;107
5273;822538;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;25.05.2014 20:25;2014;2;5;May;21;Sunday;25;145;1401049533;2014.21;CSR;;;;Damage;39
5276;822579;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;25.05.2014 23:35;2014;2;5;May;21;Sunday;25;145;1401060910;2014.21;CSR;;;;Damage;106
5277;822700;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;26.05.2014 12:09;2014;2;5;May;21;Monday;26;146;1401106194;2014.21;Other;;;;Damage;1
5278;822708;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;26.05.2014 12:23;2014;2;5;May;21;Monday;26;146;1401107028;2014.21;CSR;;;;Damage;1
5279;822715;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;26.05.2014 12:40;2014;2;5;May;21;Monday;26;146;1401108057;2014.21;CSR;;;;Damage;1
5281;822761;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;26.05.2014 13:49;2014;2;5;May;21;Monday;26;146;1401112140;2014.21;Submission;;;;Damage;6
5284;822775;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;26.05.2014 14:13;2014;2;5;May;21;Monday;26;146;1401113600;2014.21;CSR;;;;Damage;102
5286;822787;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;26.05.2014 14:34;2014;2;5;May;21;Monday;26;146;1401114851;2014.21;CSR;;;;Damage;51
5288;822830;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;26.05.2014 15:26;2014;2;5;May;21;Monday;26;146;1401117967;2014.21;CSR;;;;Damage;101
5291;822858;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;26.05.2014 16:12;2014;2;5;May;21;Monday;26;146;1401120777;2014.21;Submission;;;;Damage;206
5295;822874;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_z;RServe interface;26.05.2014 16:42;2014;2;5;May;21;Monday;26;146;1401122577;2014.21;CSR;;;;Damage;112
5323;824583;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;26.05.2014 18:00;2014;2;5;May;21;Monday;26;146;1401127218;2014.21;CSR;;;;Damage;101
5324;824639;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;26.05.2014 20:01;2014;2;5;May;21;Monday;26;146;1401134460;2014.21;CSR;;;;Damage;1
5326;824720;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;27.05.2014 08:14;2014;2;5;May;22;Tuesday;27;147;1401178443;2014.22;CSR;;;;Damage;10
5328;824768;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;27.05.2014 10:41;2014;2;5;May;22;Tuesday;27;147;1401187299;2014.22;CSR;;;;Damage;101
5331;824825;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;27.05.2014 12:12;2014;2;5;May;22;Tuesday;27;147;1401192730;2014.22;CSR;;;;Damage;31
5333;824848;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;27.05.2014 13:08;2014;2;5;May;22;Tuesday;27;147;1401196104;2014.22;Submission;;;;Damage;101
5335;824951;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;27.05.2014 16:37;2014;2;5;May;22;Tuesday;27;147;1401208635;2014.22;CSR;;;;Damage;3
5374;826508;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;27.05.2014 19:25;2014;2;5;May;22;Tuesday;27;147;1401218708;2014.22;CSR;;;;Damage;1
5376;826524;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;27.05.2014 19:45;2014;2;5;May;22;Tuesday;27;147;1401219945;2014.22;Other;;;;Damage;106
5378;826733;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;28.05.2014 12:06;2014;2;5;May;22;Wednesday;28;148;1401278800;2014.22;CSR;;;;Damage;1
5380;826775;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;28.05.2014 13:25;2014;2;5;May;22;Wednesday;28;148;1401283545;2014.22;CSR;;;;Damage;101
5381;826867;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_y;RServe interface;28.05.2014 15:54;2014;2;5;May;22;Wednesday;28;148;1401292462;2014.22;CSR;;;;Damage;1
5384;826894;505;100;Outsourced;CRO 2;1;1;NULL;NULL;claim_history;RServe interface;28.05.2014 16:41;2014;2;5;May;22;Wednesday;28;148;1401295280;2014.22;CSR;;;;Damage;102
5404;827961;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;28.05.2014 18:57;2014;2;5;May;22;Wednesday;28;148;1401303449;2014.22;Other;;;;Damage;1
5406;828007;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;28.05.2014 21:28;2014;2;5;May;22;Wednesday;28;148;1401312513;2014.22;CSR;;;;Damage;36
5407;828021;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;28.05.2014 22:23;2014;2;5;May;22;Wednesday;28;148;1401315820;2014.22;CSR;;;;Damage;1
5409;828094;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;29.05.2014 12:05;2014;2;5;May;22;Thursday;29;149;1401365108;2014.22;CSR;;;;Damage;106
5411;828115;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;29.05.2014 12:49;2014;2;5;May;22;Thursday;29;149;1401367800;2014.22;CSR;;;;Damage;1
5413;828158;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;29.05.2014 15:31;2014;2;5;May;22;Thursday;29;149;1401377467;2014.22;CSR;;;;Damage;36
5449;829019;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_z;RServe interface;29.05.2014 18:55;2014;2;5;May;22;Thursday;29;149;1401389734;2014.22;CSR;;;;Damage;1
5451;829039;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;29.05.2014 20:54;2014;2;5;May;22;Thursday;29;149;1401396845;2014.22;Other;;;;Damage;6
5455;829040;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;29.05.2014 20:59;2014;2;5;May;22;Thursday;29;149;1401397182;2014.22;Other;;;;Damage;107
5458;829120;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;30.05.2014 11:06;2014;2;5;May;22;Friday;30;150;1401447966;2014.22;CSR;;;;Damage;4
5461;829194;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;30.05.2014 13:12;2014;2;5;May;22;Friday;30;150;1401455546;2014.22;Submission;;;;Damage;111
5466;829223;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;30.05.2014 13:57;2014;2;5;May;22;Friday;30;150;1401458222;2014.22;CSR;;;;Damage;35
5467;829251;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;30.05.2014 14:32;2014;2;5;May;22;Friday;30;150;1401460322;2014.22;CSR;;;;Damage;1
5469;829280;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;30.05.2014 15:09;2014;2;5;May;22;Friday;30;150;1401462580;2014.22;Submission;;;;Damage;2
5472;829290;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;30.05.2014 15:32;2014;2;5;May;22;Friday;30;150;1401463958;2014.22;CSR;;;;Damage;2
5474;829323;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;30.05.2014 16:17;2014;2;5;May;22;Friday;30;150;1401466663;2014.22;CSR;;;;Damage;2
5496;830469;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;30.05.2014 18:42;2014;2;5;May;22;Friday;30;150;1401475345;2014.22;CSR;;;;Damage;106
5500;830476;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;30.05.2014 19:02;2014;2;5;May;22;Friday;30;150;1401476539;2014.22;CSR;;;;Damage;211
5501;830512;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;30.05.2014 21:58;2014;2;5;May;22;Friday;30;150;1401487124;2014.22;Other;;;;Damage;1
5505;830522;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;30.05.2014 22:19;2014;2;5;May;22;Friday;30;150;1401488389;2014.22;Other;;;;Damage;12
5507;830540;505;100;Outsourced;CRO 2;1;1;NULL;NULL;R_model;RServe interface;31.05.2014 08:44;2014;2;5;May;22;Saturday;31;151;1401525858;2014.22;CSR;;;;Damage;101
5510;830613;505;100;Outsourced;CRO 2;1;1;NULL;NULL;datasource_x;RServe interface;31.05.2014 12:46;2014;2;5;May;22;Saturday;31;151;1401540383;2014.22;CSR;;;;Damage;73
5512;830706;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;31.05.2014 17:31;2014;2;5;May;22;Saturday;31;151;1401557515;2014.22;CSR;;;;Damage;36
5514;830776;505;100;Outsourced;CRO 2;1;1;NULL;NULL;R_model;RServe interface;01.06.2014 09:59;2014;2;6;June;22;Sunday;1;152;1401616787;2014.22;Other;;;;Damage;101
5516;830812;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;01.06.2014 13:21;2014;2;6;June;22;Sunday;1;152;1401628894;2014.22;CSR;;;;Damage;6
5519;830836;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;01.06.2014 15:02;2014;2;6;June;22;Sunday;1;152;1401634926;2014.22;CSR;;;;Damage;102
5521;830896;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;01.06.2014 21:59;2014;2;6;June;22;Sunday;1;152;1401659955;2014.22;CSR;;;;Damage;6
5522;830956;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;02.06.2014 09:54;2014;2;6;June;22;Monday;2;153;1401702857;2014.22;CSR;;;;Damage;1
5524;831041;505;100;In House;Jansen;1;1;NULL;NULL;R_model;RServe interface;02.06.2014 13:08;2014;2;6;June;22;Monday;2;153;1401714527;2014.22;CSR;;;;Damage;101
5528;831086;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;02.06.2014 14:23;2014;2;6;June;22;Monday;2;153;1401719031;2014.22;Other;;;;Damage;37
5530;831148;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;02.06.2014 15:54;2014;2;6;June;22;Monday;2;153;1401724442;2014.22;CSR;;;;Damage;6
5533;831328;505;100;Outsourced;CRO 1;1;1;NULL;NULL;datasource_y;RServe interface;02.06.2014 17:05;2014;2;6;June;22;Monday;2;153;1401728709;2014.22;Submission;;;;Damage;36
5564;833366;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;02.06.2014 19:05;2014;2;6;June;22;Monday;2;153;1401735926;2014.22;Submission;;;;Damage;11
5565;833371;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;02.06.2014 19:22;2014;2;6;June;22;Monday;2;153;1401736970;2014.22;CSR;;;;Damage;1
5568;833390;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;02.06.2014 20:21;2014;2;6;June;22;Monday;2;153;1401740494;2014.22;Other;;;;Damage;72
5570;833495;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;03.06.2014 10:38;2014;2;6;June;23;Tuesday;3;154;1401791895;2014.23;CSR;;;;Damage;16
5574;833522;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;03.06.2014 11:43;2014;2;6;June;23;Tuesday;3;154;1401795807;2014.23;Other;;;;Damage;34
5577;833546;505;100;In House;Jansen;1;1;NULL;NULL;datasource_z;RServe interface;03.06.2014 12:52;2014;2;6;June;23;Tuesday;3;154;1401799949;2014.23;CSR;;;;Damage;107
5579;833570;505;100;In House;Jansen;1;1;NULL;NULL;datasource_y;RServe interface;03.06.2014 13:36;2014;2;6;June;23;Tuesday;3;154;1401802569;2014.23;CSR;;;;Damage;101
5582;833572;505;100;Outsourced;CRO 1;1;1;NULL;NULL;R_model;RServe interface;03.06.2014 13:37;2014;2;6;June;23;Tuesday;3;154;1401802660;2014.23;CSR;;;;Damage;101
5586;833612;505;100;In House;Jansen;1;1;NULL;NULL;claim_history;RServe interface;03.06.2014 15:08;2014;2;6;June;23;Tuesday;3;154;1401808097;2014.23;CSR;;;;Damage;37
5651;835583;505;100;In House;Jansen;1;1;NULL;NULL;datasource_x;RServe interface;03.06.2014 18:57;2014;2;6;June;23;Tuesday;3;154;1401821870;2014.23;Other;;;;Damage;1
